2,Afghanistan,12.814893235478433,12.851261419650996,12.887326804587406,12.923089390287668,12.958549176751779,12.99370616397974,13.028560351971551,13.06311174072721,13.097360330246721,13.131306120530081,13.164949111577288,13.198289303388348,13.231326695963256,13.264061289302013,13.296493083404622,13.328622078271078,13.360448273901385,13.391971670295542,13.423192267453548,13.454110065375405,13.484725064061109,13.515037263510665,13.545046663724069,13.574753264701323,13.604157066442427,13.633258068947381,13.662056272216185,13.690551676248838,13.718744281045341,13.746634086605694,13.774221092929894,13.801505300017947,13.828486707869848,13.855165316485598,13.8815411258652,13.907614136008648,13.933384346915949,13.958851758587098,13.984016371022097,14.008878184220947,14.033437198183645,14.057693412910194,14.08164682840059,14.105297444654838,14.128645261672935,14.151690279454881,14.174432498000678,14.196871917310323,14.21900853738382,14.240842358221165,14.262373379822359,14.283601602187403,14.304527025316299,14.325149649209042,14.345469473865636,14.365486499286078,14.385200725470371,14.404612152418514,14.423720780130505,14.442526608606347,14.461029637846039,14.479229867849579,14.49712729861697,14.514721930148211,14.532013762443301,14.54900279550224,14.56568902932503,14.582072463911668,14.598153099262158,14.613930935376494,14.629405972254682,14.64457820989672,14.659447648302608,14.674014287472344,14.68827812740593,14.702239168103366,14.715897409564652,14.729252851789788,14.742305494778773,14.755055338531607,14.767502383048292,14.779646628328825,14.791488074373209,14.803026721181443,14.814262568753525,14.825195617089458,14.835825866189239,14.846153316052872,14.856177966680352,14.865899818071686,14.875318870226865,14.884435123145897,14.893248576828775,14.901759231275507,14.909967086486084,14.917872142460515,14.925474399198793,14.932773856700923,14.939770514966899,14.946464373996728
3,Albania,13.811496670725719,13.844491758136003,13.877155160033698,13.9094868764188,13.94148690729131,13.97315525265123,14.004491912498557,14.035496886833291,14.066170175655436,14.096511778964988,14.126521696761948,14.156199929046316,14.185546475818095,14.21456133707728,14.243244512823873,14.271596003057876,14.299615807779286,14.327303926988105,14.354660360684333,14.381685108867968,14.408378171539011,14.434739548697465,14.460769240343325,14.486467246476593,14.51183356709727,14.536868202205357,14.56157115180085,14.585942415883752,14.609981994454063,14.633689887511782,14.657066095056908,14.680110617089445,14.702823453609389,14.72520460461674,14.747254070111502,14.768971850093671,14.790357944563247,14.811412353520232,14.832135076964628,14.852526114896429,14.872585467315641,14.89231313422226,14.911709115616286,14.930773411497722,14.949506021866567,14.967906946722819,14.985976186066479,15.003713739897549,15.021119608216026,15.038193791021911,15.054936288315206,15.071347100095908,15.087426226364018,15.103173667119538,15.118589422362465,15.1336734920928,15.148425876310544,15.162846575015697,15.176935588208257,15.190692915888228,15.204118558055605,15.21721251471039,15.229974785852583,15.242405371482187,15.254504271599197,15.266271486203616,15.277707015295444,15.28881085887468,15.299583016941323,15.310023489495375,15.320132276536839,15.329909378065707,15.339354794081984,15.34846852458567,15.357250569576763,15.365700929055265,15.373819603021175,15.381606591474494,15.389061894415224,15.39618551184336,15.402977443758903,15.409437690161855,15.415566251052216,15.421363126429988,15.426828316295165,15.43196182064775,15.436763639487744,15.441233772815146,15.445372220629956,15.449178982932175,15.452654059721802,15.455797450998841,15.458609156763284,15.461089177015136,15.463237511754397,15.465054160981065,15.466539124695146,15.467692402896631,15.468513995585525,15.469003902761827
4,Algeria,17.614773269616506,17.653192022433235,17.691163195983549,17.728686790267442,17.765762805284918,17.802391241035977,17.838572097520618,17.874305374738835,17.909591072690642,17.944429191376024,17.978819730794989,18.01276269094754,18.04625807183367,18.079305873453379,18.111906095806674,18.144058738893548,18.175763802714009,18.207021287268045,18.237831192555667,18.268193518576869,18.298108265331653,18.327575432820016,18.356595021041969,18.385167029997493,18.413291459686604,18.440968310109298,18.468197581265571,18.494979273155426,18.521313385778868,18.547199919135885,18.572638873226488,18.59763024805067,18.622174043608435,18.646270259899779,18.669918896924713,18.693119954683219,18.715873433175311,18.738179332400986,18.760037652360239,18.781448393053076,18.802411554479498,18.822927136639496,18.84299513953308,18.862615563160244,18.88178840752099,18.900513672615315,18.918791358443229,18.936621465004716,18.954003992299789,18.970938940328445,18.987426309090679,19.003466098586497,19.0190583088159,19.034202939778879,19.048899991475444,19.063149463905589,19.076951357069316,19.090305670966625,19.103212405597517,19.115671560961985,19.127683137060043,19.139247133891676,19.150363551456891,19.161032389755693,19.171253648788074,19.181027328554034,19.19035342905358,19.199231950286705,19.207662892253413,19.215646254953704,19.223182038387577,19.230270242555026,19.236910867456064,19.243103913090678,19.248849379458882,19.254147266560658,19.25899757439602,19.263400302964964,19.267355452267488,19.270863022303594,19.273923013073286,19.276535424576554,19.278700256813408,19.280417509783842,19.281687183487858,19.282509277925453,19.282883793096637,19.282810729001394,19.282290085639737,19.281321863011662,19.279906061117167,19.278042679956254,19.275731719528927,19.272973179835176,19.269767060875012,19.266113362648426,19.262012085155423,19.257463228395999,19.252466792370164,19.247022777077902
6,Andorra,1.0,3.0,7.0,13.0,21.0,31.0,43.0,57.0,73.0,91.0,111.0,133.0,157.0,183.0,211.0,241.0,273.0,307.0,343.0,381.0,421.0,463.0,507.0,553.0,601.0,651.0,703.0,757.0,813.0,871.0,931.0,993.0,1057.0,1123.0,1191.0,1261.0,1333.0,1407.0,1483.0,1561.0,1641.0,1723.0,1807.0,1893.0,1981.0,2071.0,2163.0,2257.0,2353.0,2451.0,2551.0,2653.0,2757.0,2863.0,2971.0,3081.0,3193.0,3307.0,3423.0,3541.0,3661.0,3783.0,3907.0,4033.0,4161.0,4291.0,4423.0,4557.0,4693.0,4831.0,4971.0,5113.0,5257.0,5403.0,5551.0,5701.0,5853.0,6007.0,6163.0,6321.0,6481.0,6643.0,6807.0,6973.0,7141.0,7311.0,7483.0,7657.0,7833.0,8011.0,8191.0,8373.0,8557.0,8743.0,8931.0,9121.0,9313.0,9507.0,9703.0,9901.0
7,Angola,22.101611037007679,22.149564314692945,22.196956796499645,22.243788482427782,22.290059372477355,22.335769466648362,22.380918764940802,22.425507267354682,22.469534973889992,22.513001884546743,22.555907999324926,22.598253318224543,22.640037841245597,22.681261568388088,22.721924499652012,22.762026635037373,22.801567974544167,22.840548518172398,22.878968265922065,22.916827217793166,22.954125373785704,22.990862733899675,23.027039298135083,23.062655066491924,23.097710038970202,23.132204215569917,23.166137596291065,23.199510181133647,23.232321970097669,23.26457296318312,23.296263160390012,23.327392561718334,23.357961167168096,23.387968976739291,23.417415990431923,23.446302208245989,23.474627630181491,23.502392256238426,23.529596086416799,23.556239120716608,23.58232135913785,23.60784280168053,23.632803448344642,23.657203299130192,23.681042354037174,23.704320613065597,23.72703807621545,23.74919474348674,23.770790614879466,23.791825690393626,23.812299970029223,23.832213453786256,23.851566141664723,23.870358033664623,23.888589129785963,23.906259430028733,23.923368934392943,23.939917642878587,23.955905555485664,23.971332672214178,23.986198993064129,24.000504518035513,24.014249247128333,24.027433180342587,24.040056317678278,24.052118659135406,24.063620204713967,24.074560954413961,24.084940908235396,24.094760066178264,24.104018428242565,24.112715994428303,24.120852764735474,24.128428739164086,24.135443917714127,24.141898300385606,24.147791887178521,24.153124678092873,24.157896673128658,24.162107872285876,24.165758275564531,24.168847882964624,24.171376694486145,24.173344710129111,24.174751929893507,24.175598353779343,24.175883981786605,24.175608813915311,24.174772850165446,24.173376090537023,24.171418535030028,24.168900183644475,24.165821036380351,24.162181093237667,24.157980354216416,24.153218819316603,24.147896488538223,24.142013361881279,24.135569439345772,24.128564720931699
258,Anguilla,1.0,3.0,7.0,13.0,21.0,31.0,43.0,57.0,73.0,91.0,111.0,133.0,157.0,183.0,211.0,241.0,273.0,307.0,343.0,381.0,421.0,463.0,507.0,553.0,601.0,651.0,703.0,757.0,813.0,871.0,931.0,993.0,1057.0,1123.0,1191.0,1261.0,1333.0,1407.0,1483.0,1561.0,1641.0,1723.0,1807.0,1893.0,1981.0,2071.0,2163.0,2257.0,2353.0,2451.0,2551.0,2653.0,2757.0,2863.0,2971.0,3081.0,3193.0,3307.0,3423.0,3541.0,3661.0,3783.0,3907.0,4033.0,4161.0,4291.0,4423.0,4557.0,4693.0,4831.0,4971.0,5113.0,5257.0,5403.0,5551.0,5701.0,5853.0,6007.0,6163.0,6321.0,6481.0,6643.0,6807.0,6973.0,7141.0,7311.0,7483.0,7657.0,7833.0,8011.0,8191.0,8373.0,8557.0,8743.0,8931.0,9121.0,9313.0,9507.0,9703.0,9901.0
8,Antigua and Barbuda,1.0,3.0,7.0,13.0,21.0,31.0,43.0,57.0,73.0,91.0,111.0,133.0,157.0,183.0,211.0,241.0,273.0,307.0,343.0,381.0,421.0,463.0,507.0,553.0,601.0,651.0,703.0,757.0,813.0,871.0,931.0,993.0,1057.0,1123.0,1191.0,1261.0,1333.0,1407.0,1483.0,1561.0,1641.0,1723.0,1807.0,1893.0,1981.0,2071.0,2163.0,2257.0,2353.0,2451.0,2551.0,2653.0,2757.0,2863.0,2971.0,3081.0,3193.0,3307.0,3423.0,3541.0,3661.0,3783.0,3907.0,4033.0,4161.0,4291.0,4423.0,4557.0,4693.0,4831.0,4971.0,5113.0,5257.0,5403.0,5551.0,5701.0,5853.0,6007.0,6163.0,6321.0,6481.0,6643.0,6807.0,6973.0,7141.0,7311.0,7483.0,7657.0,7833.0,8011.0,8191.0,8373.0,8557.0,8743.0,8931.0,9121.0,9313.0,9507.0,9703.0,9901.0
9,Argentina,17.334370455282794,17.378923032341302,17.42289211125766,17.466277692031863,17.509079774663913,17.551298359153819,17.592933445501565,17.633985033707166,17.674453123770615,17.714337715691912,17.753638809471056,17.792356405108052,17.830490502602892,17.868041101955583,17.905008203166126,17.941391806234513,17.977191911160752,18.012408517944838,18.047041626586768,18.081091237086557,18.114557349444187,18.147439963659668,18.179739079732997,18.211454697664177,18.242586817453201,18.273135439100081,18.303100562604804,18.332482187967376,18.361280315187798,18.389494944266069,18.417126075202184,18.444173707996157,18.470637842647971,18.496518479157636,18.521815617525149,18.546529257750514,18.570659399833723,18.594206043774786,18.617169189573694,18.63954883723045,18.661344986745057,18.682557638117512,18.703186791347811,18.723232446435969,18.742694603381967,18.761573262185816,18.779868422847514,18.797580085367063,18.814708249744456,18.831252915979704,18.847214084072796,18.862591754023736,18.877385925832527,18.891596599499167,18.90522377502365,18.918267452405992,18.930727631646175,18.942604312744212,18.95389749570009,18.964607180513823,18.974733367185404,18.984276055714833,18.99323524610211,19.001610938347238,19.00940313245021,19.016611828411033,19.023237026229708,19.029278725906227,19.034736927440594,19.039611630832816,19.043902836082879,19.047610543190796,19.050734752156561,19.053275462980174,19.055232675661635,19.056606390200947,19.057396606598104,19.057603324853115,19.057226544965971,19.056266266936674,19.054722490765229,19.052595216451632,19.049884443995879,19.046590173397984,19.04271240465793,19.038251137775728,19.033206372751373,19.027578109584869,19.02136634827621,19.014571088825406,19.007192331232446,18.999230075497334,18.990684321620073,18.98155506960066,18.971842319439091,18.96154607113538,18.950666324689511,18.939203080101493,18.927156337371322,18.914526096499003
1,Armenia,8.3355458474635782,8.3817344384918666,8.4274553662716034,8.4727086308027868,8.5174942320854186,8.5618121701194969,8.6056624449050219,8.6490450564419934,8.6919600047304133,8.7344072897702798,8.7763869115615947,8.8178988701043579,8.858943165398566,8.8995197974442224,8.9396287662413254,8.979270071789875,9.018443714089873,9.0571496931413176,9.0953880089442123,9.13315866149855,9.1704616508043379,9.2072969768615707,9.2436646396702518,9.2795646392303812,9.314996975541959,9.3499616486049817,9.3844586584194509,9.4184880049853685,9.4520496883027345,9.4851437083715453,9.5177700651918045,9.549928758763512,9.5816197890866661,9.6128431561612686,9.6435988599873159,9.6738869005648116,9.7037072778937539,9.7330599919741445,9.7619450428059835,9.7903624303892673,9.8183121547239995,9.8457942158101783,9.8728086136478055,9.8993553482368792,9.9254344195773996,9.9510458276693683,9.9761895725127854,10.000865654107647,10.025074072453958,10.048814827551714,10.072087919400918,10.09489334800157,10.11723111335367,10.139101215457217,10.16050365431221,10.18143842991865,10.201905542276538,10.221904991385873,10.241436777246657,10.260500899858886,10.279097359222565,10.29722615533769,10.314887288204261,10.332080757822279,10.348806564191745,10.36506470731266,10.38085518718502,10.396178003808828,10.411033157184082,10.425420647310785,10.439340474188935,10.452792637818531,10.465777138199575,10.478293975332067,10.490343149216008,10.501924659851392,10.513038507238226,10.523684691376506,10.533863212266233,10.543574069907411,10.552817264300032,10.561592795444101,10.569900663339618,10.577740867986583,10.585113409384993,10.592018287534852,10.598455502436156,10.60442505408891,10.609926942493111,10.61496116764876,10.619527729555854,10.623626628214396,10.627257863624386,10.630421435785824,10.633117344698707,10.635345590363038,10.637106172778816,10.638399091946042,10.639224347864713,10.639581940534834
22,Aruba,1.0,3.0,7.0,13.0,21.0,31.0,43.0,57.0,73.0,91.0,111.0,133.0,157.0,183.0,211.0,241.0,273.0,307.0,343.0,381.0,421.0,463.0,507.0,553.0,601.0,651.0,703.0,757.0,813.0,871.0,931.0,993.0,1057.0,1123.0,1191.0,1261.0,1333.0,1407.0,1483.0,1561.0,1641.0,1723.0,1807.0,1893.0,1981.0,2071.0,2163.0,2257.0,2353.0,2451.0,2551.0,2653.0,2757.0,2863.0,2971.0,3081.0,3193.0,3307.0,3423.0,3541.0,3661.0,3783.0,3907.0,4033.0,4161.0,4291.0,4423.0,4557.0,4693.0,4831.0,4971.0,5113.0,5257.0,5403.0,5551.0,5701.0,5853.0,6007.0,6163.0,6321.0,6481.0,6643.0,6807.0,6973.0,7141.0,7311.0,7483.0,7657.0,7833.0,8011.0,8191.0,8373.0,8557.0,8743.0,8931.0,9121.0,9313.0,9507.0,9703.0,9901.0
